id,reference,generated,rouge1,rouge2,rougeL
business-40666236,The European Central Bank (ECB) has insisted there is still a long way to go before it can call a halt to its economic stimulus programme.,"ECB President Mario Draghi downplayed expectations of an imminent end to the bank's quantitative easing (QE) program, stating that while the eurozone is experiencing a robust recovery, wages and prices still need to catch up to their inflation target. The ECB maintained its bond-buying at 60 billion euros monthly and kept interest rates at 0%. Despite Draghi's cautious tone, a brief hint about potential QE reduction discussions in the autumn caused the euro to surge to a 14-month high against the dollar, highlighting market sensitivity to any signals from the ECB.",16.53,0.0,13.22
business-22689987,South Africa's economic growth slowed sharply in the first three months of the year.,"South Africa's economy grew by a disappointing 0.9% in the first quarter of the year, raising concerns about its ability to regain momentum after growing 2.5% last year. This slowdown is largely attributed to maintenance closures in key industries, particularly petroleum. The weak growth, coupled with rising inflation and a depreciating rand, presents a challenging situation for the central bank, which recently kept interest rates at 5% despite concerns about the economic outlook.",24.18,13.48,19.78
business-42226808,"The UK's biggest bioethanol producer has stopped production at its East Yorkshire plant, blaming government ""inaction"".","Vivergo Fuels has halted production at its Hull facility, citing increased losses due to government delays in mandating a 10% bioethanol blend in petrol. The company, which produces bioethanol from wheat, warns that thousands of jobs in its supply chain could be affected. Vivergo urges the government to introduce E10 fuel to boost carbon emission savings, stating they invested heavily based on the expectation of such a policy.",18.82,4.82,11.76
technology-54360612,US President Donald Trump's re-election campaign is running hundreds of Facebook advertisements pushing an unfounded conspiracy theory that Joe Biden cheated during the first US presidential debate.,"The Trump campaign is running an advertising campaign featuring a doctored image of Joe Biden with an earpiece, falsely claiming he refused an ear test before a debate. These ads, which also promote other baseless rumors about Biden, have reached at least 10 million users across various social networks. The Biden campaign has denied these accusations, which echo unproven allegations of hidden hearing devices made against presidential candidates in the past.",24.0,6.12,18.0
uk-scotland-scotland-politics-41036484,The chief executive of the Scottish Police Authority (SPA) is to retire early.,"John Foley, CEO of the Scottish Police Authority (SPA), is expected to leave his position in October with a payment in lieu of notice and an early retirement package. This departure follows criticism of ""dysfunctional"" relationships within the SPA and the resignation of its chairman, Andrew Flanagan. The SPA states that Foley's role has become redundant due to a new reporting structure where the director of forensic services will report directly to the board.",25.0,13.95,20.45
technology-51510196,It was the week when the mobile phone industry's biggest annual trade show was called off over fears about the spread of the coronavirus.,"This week's Tech Tent podcast discusses the cancellation of Mobile World Congress and the role of social media in shaping public perception of the coronavirus threat. Recording from San Francisco, Rory Cellan-Jones observed the tech industry grappling with the virus's implications. Dr. Lee Riley, an infectious disease expert, noted that while influenza is more deadly, the constant news cycle and social media amplify fear about coronavirus faster than the infection itself.",24.24,6.19,16.16
uk-wales-33793177,"Wales has the highest take-up of broadband of any of the devolved nations, according to a report from the watchdog Ofcom.","Wales has seen a significant increase in super-fast internet availability, reaching nearly 79% of premises, largely due to public funding from the Superfast Cymru programme. However, the country lags behind in 4G service availability, with only 23% of adults having access. Despite a slight decline in broadcast TV viewing, Welsh households still watch more television than anywhere else in the UK and have the highest take-up of pay TV services.",29.79,13.04,14.89
uk-politics-20775071,"Allegations that a police officer falsely claimed to have witnessed former Chief Whip Andrew Mitchell calling police ""plebs"" are ""exceptionally serious"", No 10 says.","Former minister Mr. Mitchell, who resigned over the ""Plebgate"" incident, is demanding a full inquiry after Channel 4 News accused a police officer of fabricating evidence against him. The officer allegedly posed as a member of the public and falsely claimed to witness Mr. Mitchell calling police ""plebs,"" a charge Mr. Mitchell denies. Downing Street has called for an urgent investigation into these ""exceptionally serious"" allegations, while the Metropolitan Police Federation denies any conspiracy.",30.61,16.67,26.53
world-latin-america-47658080,"For many Brazilians, Michel Temer's ascension to president was surprising. But as the first Brazilian president to have charges brought against him while in office, his arrest is less unexpected.","Michel Temer became acting president of Brazil in 2016 following Dilma Rousseff's impeachment, a move Rousseff labeled a coup. Despite his political maneuvering, Temer's presidency was marked by low approval ratings and public disenchantment. He later faced unprecedented bribery charges, accused of leading a criminal organization that funneled millions from state institutions.",21.18,7.23,14.12
uk-england-birmingham-47374127,Three siblings have had their stomachs removed after testing positive for a cancer gene following the deaths of their mother and sister.,"Three siblings, Tahir, Sophia, and Omar Khan, underwent preventative stomach removal surgery after discovering they carried a gene linked to the stomach cancer that killed their mother and sister. They believe the operation saved their lives, eliminating their risk of developing the disease. However, the family's struggle continues as Tahir's daughter has now been found to carry the same gene.",35.71,12.2,28.57
uk-england-leeds-54470312,"The death of a British backpacker in Malaysia remains a mystery six years on, an inquest has heard.","Gareth Huntley, a 33-year-old volunteer, disappeared on Tioman Island in May 2014, and his body was found a week later. Due to decomposition, the cause of death remains unclear, with a third-party involvement not ruled out but also not positively supported. Six years later, his family still grapples with unanswered questions surrounding the ""mysterious circumstances"" of his death, which has compounded their pain.",28.57,2.44,16.67
world-asia-31001251,"The recent high-profile spat with the US over the Hollywood film ""The Interview"" painted North Korea's enigmatic young leader Kim Jong-un as impetuous.","A film depicting the assassination of Kim Jong-un led to a cyberattack on Sony, which the FBI attributed to North Korea, prompting an angry response from Kim Jong-un. Insiders suggest Kim Jong-un's primary ambition is ""survival,"" as he has worked to establish his power base despite not being the eldest son. His father likely recognized his ambition and ruthlessness, qualities seen as necessary to lead North Korea into the future.",24.0,6.12,16.0
world-middle-east-18571193,Saudi Arabia is to allow its women athletes to compete in the Olympics for the first time.,"Saudi Arabia's Olympic Committee will allow women to participate in the upcoming games, ending speculation of a potential disqualification due to gender discrimination. This decision marks a significant shift for the conservative kingdom, where public female participation in sports is traditionally absent and fiercely opposed by religious conservatives. The move, driven by King Abdullah, comes after intense behind-the-scenes discussions and will see female athletes competing in modest attire, including a sports hijab.",30.43,8.89,19.57
uk-england-hereford-worcester-51539199,A body has been found in the search for a woman who went missing in floods after her car got stuck in water.,"Yvonne Booth, 55, died after being swept into floodwaters near Tenbury Wells, Worcestershire, on Sunday, with her body recovered during a search operation. She and a man, who was rescued and is in stable condition, had exited their car due to flooding and were then carried away by the current. This tragic incident occurred amidst widespread flooding caused by Storm Dennis, which has affected over 400 properties, particularly in the West Midlands, leading to ongoing flood warnings and evacuations.",25.49,2.0,13.73
world-europe-isle-of-man-56422262,"High Covid-19 infection rates mean it is ""too risky"" to allow household support bubbles to be formed on the Isle of Man, the chief minister has told Tynwald.","Howard Quayle stated that household mixing is the primary driver of current virus spread, and support bubbles would be considered once the lockdown's duration is clearer. The island's third lockdown has been extended to the end of March, with 872 active cases and 19 hospitalizations. While acknowledging the mental health and childcare struggles caused by the lockdown, Quayle emphasized that the highly transmissible Kent variant makes introducing bubbles unsafe at this time, despite the desire to reunite loved ones.",21.82,1.85,12.73
technology-30795245,Prosecutors have said the alleged creator and operator of the Silk Road underground market operated like a traditional drug lord.,"Ross Ulbricht is currently on trial in New York, accused of operating the illegal online marketplace Silk Road, which facilitated drug deals and other illicit transactions. His lawyers maintain he is a ""fall guy"" and Ulbricht himself has pleaded not guilty to charges including narcotics trafficking, money laundering, and computer hacking. Prosecutors claim he earned $18 million in commissions and could face life in prison if convicted, with the trial highlighting dramatic details like his arrest and alleged attempts to hire hitmen.",23.53,2.0,9.8
newsbeat-11997559,Adele has announced a UK tour starting in Leeds next April.,"Adele is releasing her second album, ""21,"" on January 24th, with the first single ""Rolling In The Deep"" out a week prior. She will embark on a UK tour in April, with tickets going on sale December 17th, and early access for website fans today. The album, recorded with Rick Rubin and Paul Epworth, reflects her personal growth and a different perspective on similar themes to her debut, ""19.""",15.0,5.13,15.0
uk-england-oxfordshire-20503005,Refuge centres have been set up in Oxfordshire as flood warnings on more rivers are put in place.,"Oxfordshire is bracing for significant flooding, with leisure centers and halls designated as evacuation points for residents. Flood warnings are in effect for the River Thames and River Windrush, and authorities anticipate advising some households to evacuate within 24 hours. Flood barriers have been deployed in Oxford, and property flooding is expected in areas close to the rivers, while a local farmer has rescued numerous vehicles from flooded roads due to drivers ignoring closures.",21.74,4.44,13.04
uk-england-london-46741638,A man has been arrested on suspicion of murdering a security guard who was stabbed to death at a private party in London's West End on New Year's Day.,"Tudor Simionov, a security guard, was fatally stabbed while working at Fountain House on Park Lane after a group of men attempted to enter a party. Two other security staff and a woman were also injured in the attack, which police are investigating. In a separate incident, Charlotte Huggins was fatally stabbed in Camberwell, and a man has been released on bail in connection with her death.",36.73,10.42,20.41
entertainment-arts-11956797,Rock star Eric Clapton is to sell off part of his extensive guitar collection to raise money for his rehab clinic.,"Eric Clapton is auctioning over 150 items, including guitars and amplifiers, at Bonhams in New York next year. Highlights include a guitar from the 2005 Cream reunion and Marshall speaker cabinets used with Derek And The Dominos. The proceeds will benefit the Crossroads Centre in Antigua, a drug and alcohol addiction treatment facility founded by Clapton.",10.39,5.33,10.39
business-31949307,You have to feel the Office for Budget Responsibility's (OBR) pain.,"The independent Office for Budget Responsibility (OBR) faces significant challenges in its forecasting duties, particularly due to tight deadlines and late submissions of policy costings from government departments. Compounding this, the OBR must forecast future government spending without detailed departmental plans, relying on an increasingly complex ""medium term spending assumption."" OBR chairman Robert Chote expressed frustration that this assumption, once simple, now requires extensive explanation, highlighting the growing opacity of government spending plans.",16.47,7.23,14.12
world-africa-39842686,Nigeria's President Muhammadu Buhari is seeking fresh treatment in London for an undisclosed illness.,"Nigerian President Buhari has again traveled to London for medical treatment, leaving Vice-President Osinbajo in charge, sparking concerns about a potential power vacuum in the country. This marks his second extended medical leave this year, with the duration of his stay to be determined by doctors. Before his departure, President Buhari met with 82 recently released Chibok schoolgirls, a positive development amidst ongoing efforts to recover the remaining missing girls.",13.95,2.38,9.3
10157432,The Italian government has approved austerity measures worth 24 billion euros (£20bn; $29bn) for the years 2011-2012.,"Italy has announced significant austerity measures, including public sector pay cuts, a recruitment freeze, and reductions in pensions and local government spending, aiming to reduce its deficit to below 3% of GDP by 2012. These cuts, totaling 1.6% of GDP, follow similar actions by other eurozone countries like Greece, Spain, and Portugal. The announcement has sparked protests from Italian workers, who argue the public sector has already borne the brunt of previous cuts and suggest focusing on tax evasion instead.",16.16,2.06,8.08
uk-england-tees-17350377,"A project to support families in Hartlepool affected by separation has been boosted by a £460,778 grant from the Big Lottery Fund (BLF).","Headland Future has received funding to provide financial and counseling support to families, aiming to benefit at least 400 parents and children. This expansion follows a successful pilot scheme that assisted over 100 families last year. The project will empower community members by training parents to support other families facing similar challenges, addressing the long-term impacts of family breakdown.",21.43,2.44,14.29
uk-england-wiltshire-54161565,People in Wiltshire are being asked what they would like to see in the county's museum when it moves to its new home in a former courthouse.,"Wiltshire Museum is relocating to the historic, Grade II-listed Assize Court in Devizes, a building that has been derelict since the 1980s. A public survey is seeking creative ideas from the community to help shape the museum's new home and its offerings. The project aims to restore the old building while adding modern extensions, including galleries, a cafe, and community spaces, to create a memorable visitor experience.",22.68,2.11,16.49
world-europe-43649668,Footage has emerged appearing to show tension between Spain's Queen Letizia and her mother-in-law Queen Sofia.,"During Easter Mass, Queen Letizia was filmed blocking a photo of Queen Sofia and her daughters, then removing Queen Sofia's hand from Infanta Sofía's shoulder, leading to a tense exchange before King Felipe intervened. The incident, widely reported by Spanish media as a ""tense scene,"" sparked public criticism and angered Marie Chantal of Greece, who publicly denounced Queen Letizia's behavior. Reports suggest a long-standing deterioration in relations between Queen Letizia and Queen Sofia, despite King Felipe's attempts to foster family unity.",18.87,7.69,13.21
world-middle-east-24834204,"A public prosecutor and his driver have been killed in the restive south-eastern Iranian province of Sistan Baluchistan, state media say.","A prosecutor, Mousa Nouri, and his driver were shot dead in Zabol, Iran, by unknown assailants. This attack follows closely on the heels of another incident where 14 border guards were killed, leading to the execution of 16 prisoners in retaliation, though authorities deny a connection between these events. The region of Sistan Baluchistan, bordering Afghanistan and Pakistan, is a hotbed of conflict involving drug smugglers and Sunni Muslim rebel groups like Jaish al-Adl, which claimed responsibility for the border guard killings.",20.95,7.77,20.95
uk-scotland-scotland-politics-40855469,The Scottish government plans to create a new benefit to help people struggling to pay for funeral costs.,"Ministers are introducing a new Funeral Expense Assistance benefit by summer 2019 to prevent bereaved individuals from being pushed into poverty due to rising funeral costs. This initiative, part of a 10-point plan, aims to address the growing issue of funeral poverty, which has seen average burial costs exceed £1,300 and a rise in ""paupers' funerals."" The plan also includes advice services, consumer protection for funeral plans, and a ""funeral bond"" pilot to help people save for their own burials.",26.0,10.2,14.0
uk-scotland-scotland-politics-46541974,Scottish Finance Secretary Derek Mackay has struck a deal to pass his plans for tax and spending for the year ahead at Holyrood. What are the big ideas and spending commitments?,"Scotland's income tax regime will maintain current rates, with starter and basic rate thresholds increasing by inflation to aid lower earners. However, the Scottish higher rate threshold is frozen, diverging from the rest of the UK and projected to raise an additional £68m. Other tax changes include an increased Land and Buildings Transaction Tax for second homes, a maintained Small Business Bonus Scheme, and a below-inflation increase in non-domestic poundage rates, while local authorities can raise council tax by up to 4.79%.",15.38,0.0,10.26
uk-20509003,"The chairman of the BBC Trust, Lord Patten, has told MPs he had no choice but to agree to a £450,000 pay-off to director general George Entwistle.","BBC Director-General George Entwistle resigned after only 54 days due to a Newsnight scandal falsely accusing Lord McAlpine of child abuse, following the program's earlier shelving of a Jimmy Savile investigation. Lord Patten, chairman of the BBC Trust, revealed Entwistle was not urged to stay and initially sought more than the 12 months' severance pay he received. Patten justified the £450,000 payout, stating that refusing it could have led to a more costly industrial tribunal and a constructive or unfair dismissal claim, as there were no grounds for immediate dismissal.",34.43,16.67,16.39
uk-wales-south-west-wales-25024708,"A man who left unwanted furniture including a wardrobe, TVs and bed outside a shut charity shop has landed himself a £1,000 court bill for fly-tipping.","A man in Carmarthenshire was fined over £1000 for illegally dumping furniture outside a Barnardos charity shop, causing damage and forcing the charity to pay for its removal. This incident, which occurred multiple times, highlights a growing problem of fly-tipping at charity shops, leading some to post warnings. The council hopes this case serves as a deterrent against such ""serious offenses"" under the Environmental Protection Act.",27.37,8.6,21.05
uk-england-leicestershire-51356195,A diary detailing a soldier's experience in the Battle of the Somme has been discovered in a barn.,"A pencil-written diary by Pte Arthur Edward Diggins, describing the horrific first day of the Battle of the Somme as ""something awful,"" will be auctioned next month. Discovered among military items in Leicestershire, the diary provides a firsthand account of the immense casualties and intense German resistance. Though the diary abruptly ends in October 1916, research confirmed Pte Diggins survived the battle and continued writing in a new diary.",26.97,11.49,22.47
business-18074966,What makes an entrepreneur? The BBC's Roman Lebed and Tom Santorelli speak to Ruslan Gritsaylo about how he set up a business taking people on paratrike tours in the skies above Kiev.,"Ruslan Gritsaylo, a third-generation pilot from Kiev, operates a unique business offering paratrike flights, a small aircraft resembling a motorized tricycle with a parachute. He inherited his passion for flying from his grandfather and father, both pilots, and turned his hobby into a successful venture after the collapse of the Soviet Union. Gritsaylo emphasizes that while paratriking can be seen as an extreme sport, modern technology has made it safe and more about the joy and endorphins than pure adrenaline.",21.05,1.79,10.53
uk-northern-ireland-40941393,"The government has said there must be an ""unprecedented solution"" for the border between Northern Ireland and the Republic after Brexit.","The UK government proposes avoiding a hard border in Northern Ireland post-Brexit, emphasizing no physical infrastructure and a wide-ranging exemption from new customs tariffs for small and medium-sized businesses. Critics, however, argue the plans lack credible detail, calling it a ""fantasy frontier."" The government aims to maintain the Common Travel Area and uphold the Good Friday Agreement, with larger businesses potentially using online declarations and a mix of technology and physical checks for compliance.",20.41,4.17,14.29
uk-26341122,"A decision to keep documents relating to a man who was at the centre of the Profumo sex scandal hidden should be overturned, a leading lawyer has said.","Geoffrey Robertson QC is challenging the National Archives' decision to withhold documents related to the 1963 trial of Stephen Ward, who was convicted of living off immoral earnings and died by suicide. Ward's trial stemmed from his introduction of Christine Keeler to War Secretary John Profumo, leading to a scandal that rocked the Conservative government. Robertson argues that keeping these documents secret is irrational and hinders the public's and history's interest in uncovering the truth about what many believe was a miscarriage of justice.",27.83,8.85,19.13
entertainment-arts-49419053,Scarlett Johansson has topped Forbes' list of best-paid actresses for a second year - but is only the eighth highest paid actor overall.,"Scarlett Johansson is the highest-paid actress, earning $56 million largely due to ""Avengers: Endgame,"" though she still ranks below Adam Sandler among all actors. Sofia Vergara is the only other woman in the overall top 10, which is led by Dwayne Johnson. While all top 10 actresses earned over $20 million this year, there's a lack of racial diversity in the female top 10.",31.46,6.9,17.98
entertainment-arts-44964740,"Arctic Monkeys, arguably Britain's biggest rock band, are among the 12 nominees for the 2018 Mercury Prize.","Arctic Monkeys have received their fourth Mercury Prize nomination for their album ""Tranquility Base Hotel and Casino,"" facing strong competition from artists like Jorja Smith, Lily Allen, and Florence + The Machine. Several nominated albums, including Nadine Shah's ""Holiday Destination"" and Everything Everything's ""A Fever Dream,"" address political themes such as nationalism and xenophobia. Other artists like Novelist and Sons of Kemet also tackle social issues, while Florence + The Machine explores personal vulnerability.",17.39,4.44,8.7
newsbeat-42729308,Kim Kardashian and Kanye West have spoken of their happiness about having a daughter by a surrogate.,"Chloe, a 28-year-old mother of three, found immense joy in her first surrogacy experience in 2017, driven by a desire to help others experience parenthood after her own fulfilling experiences. She joined Surrogacy UK and built a strong relationship with the intended parents, likening the process to ""dating"" before starting IVF. Chloe emphasizes that her role was simply to carry the baby, using the biological parents' egg and sperm, making the experience distinct from her own pregnancies.",10.42,2.13,6.25
science-environment-48786295,"Oil producing countries are trying to ""erase the science"" on keeping the world's temperatures below 1.5C, say some delegates at UN talks in Bonn.","Small island states are accusing Saudi Arabia and other nations of attempting to downplay or ignore a critical scientific report on climate change. This report, commissioned by the UN, states that limiting global warming to 1.5°C is possible but requires drastic emissions cuts by 2030, a target vital for the survival of these island nations. The dispute over acknowledging the report's findings, particularly the need for a 45% reduction in carbon emissions by 2030, has re-emerged at climate negotiations in Bonn.",19.82,1.83,14.41
technology-30819036,Facebook is launching a new app that aims to expand the US firm's presence within companies and other places of work.,"Facebook is launching ""Facebook at Work,"" a new platform designed for professional communication, aiming to replace email and other intranet systems. It promises secure and confidential information sharing, separate from personal Facebook profiles. This move directly challenges existing work-focused social networks like LinkedIn and established collaboration tools such as Yammer, leveraging Facebook's familiar interface to reduce training costs for businesses.",26.19,12.2,23.81
world-latin-america-50664018,"Trade unions, student and indigenous groups are marching in Colombia's major cities to increase the pressure on the government of President Iván Duque.","Protests have erupted for nearly two weeks with hundreds of thousands participating, driven by diverse demands including improved education access and adherence to the 2016 Farc peace agreement. A committee representing protesters has presented President Duque with 13 demands, such as preventing the killing of social activists and former rebels, and maintaining current pension and minimum wage policies. Despite ongoing talks and a ""great national dialogue"" proposed by Duque, little progress has been made, with the president denying many accusations and refusing to disband the riot police, a key demand following the death of a young protester.",11.48,0.0,9.84
business-35240093,Tech giant Huawei Technologies's consumer division's revenue rose 70% to more than $20bn (£13bn) in 2015 from a year ago on strong smartphone sales.,"Huawei, a major smartphone vendor, saw its shipments rise 44% to 108 million units, driven by strong sales in China and Western Europe. This growth coincides with the launch of their new premium smartphone, the Huawei Mate 8, as the company aims to shed its low-cost image and compete with Apple and Samsung in the high-end market. Despite their success in consumer electronics, Huawei faces bans on its telecom devices in the US and Australia due to espionage concerns.",16.82,0.0,7.48
blogs-news-from-elsewhere-51090657,A train in southern Russia was delayed for the better part of an hour after getting stuck behind a slow-moving camel.,"A sloth caused a 40-minute delay for a train near the Russian-Kazakh border by slowly walking along the tracks, despite the train's attempts to scare it away. The train crew had to significantly slow down to avoid hitting the animal, expressing concern it might collapse on the tracks. Volga Railways highlighted a growing problem of animals wandering onto tracks in the Astrakhan Region, posing a safety risk.",19.57,4.44,13.04
world-latin-america-34504269,"People in the neighbourhood of Moyopampa, 35km (22 miles) east of Lima, say 23 March was a sunny Monday afternoon like so many others.","A 30-minute heavy rainfall in Moyopampa, Peru, triggered a devastating landslide, destroying homes and leaving streets covered in mud and boulders. Residents like Cristina Inga, whose house was destroyed for the fourth time, escaped through their roofs and helped each other. The community, living in a flood-prone area due to poverty and lack of alternatives, faces increased risks as the region anticipates the worst El Niño weather phenomenon in over 60 years.",16.16,0.0,10.1
uk-scotland-south-scotland-42521987,A Scottish duke has been handed a rare honour by being made a Knight of the Thistle by the Queen.,"Richard Scott, the Duke of Buccleuch and Queensberry, has been appointed to the Order of the Thistle, Scotland's highest order of chivalry, making him a ""sir."" This prestigious honor recognizes his contributions to public life and places him among only 16 knights, plus royal family members. The appointment, backdated to St Andrew's Day 2017, also sees him serving as the Queen's representative at the 2018 General Assembly of the Church of Scotland.",21.05,8.6,16.84
uk-england-suffolk-46071589,"The organisers of a festival are ""enraged"" by the actions of a protester who is disrupting a daily outdoor music event with a megaphone and a siren.","A ""sonic artwork"" called Clarion Call, commemorating the WWI centenary, is being performed using 488 loudspeakers on Ipswich's waterfront. A local resident is disrupting the performances with a megaphone, calling the event ""pagan"" and unwelcome. This disruption has angered both the artistic director and attendees, who emphasize the memorial nature of the artwork.",32.1,7.59,22.22
