id,reference,generated,rouge1,rouge2,rougeL
140427_pg_bd_heat_dhaka_ac,গত বেশ কিছুদিন বাংলাদেশের রাজধানী ঢাকায় বাসিন্দাদের আলোচনার প্রধান বিষয় দু:সহ গরম।,"১. আবহাওয়া অফিসের তথ্য অনুযায়ী, গত ৫০ বছরে ঢাকায় সবচেয়ে বেশি গরম পড়ায় এসির চাহিদা বেড়ে গেছে।
২. চাহিদার তুলনায় সরবরাহ কম থাকায় এসির দাম বেড়েছে এবং ইনস্টলেশনের জন্য দীর্ঘ অপেক্ষা করতে হচ্ছে।
৩. এসি ব্যবহার বৃদ্ধির ফলে বিদ্যুতের চাপ বেড়েছে, যা বর্তমানে লোডশেডিং বাড়িয়ে দিচ্ছে।",10.17,0.0,10.17
news-56880849,"বাংলাদেশে স্বাস্থ্য অধিদপ্তরের তথ্যে দেখা গেছে, গত সপ্তাহে যেখানে নমুনা পরীক্ষার বিচারে কোভিড-১৯ রোগী শনাক্তের হার ছিল ২৩ শতাংশ, কয়েকদিনের ব্যবধানে সেটি এখন ১৩ শতাংশে নেমে এসেছে।","স্বাস্থ্য অধিদপ্তরের তথ্য অনুযায়ী গত ২৪ ঘণ্টায় ১০১ জন করোনায় মারা গেলেও সংক্রমণের হার কিছুটা কমে আসাকে স্বাস্থ্য বিভাগের কর্মকর্তারা অগ্রগতি বলে মনে করছেন। সাবেক অতিরিক্ত মহাপরিচালক অধ্যাপক সানিয়া তাহমিনা জানান, লকডাউনের ফলে জনসমাগম কমে ভাইরাসের সংক্রমণ নিয়ন্ত্রণে আসতে পেরেছে। তবে জীবন-জীবিকার বিষয় বিবেচনা করে রোববার থেকে দোকানপাট ও শপিংমল খুলে দেওয়ায় সংক্রমণের ঝুঁকি আবার বাড়বে বলে বিশেষজ্ঞরা মনে করছেন।",8.99,2.3,8.99
news-42949518,ভারতে মুঘল আমলে নির্মিত আইকনিক স্থাপত্য তাজমহলের প্রাঙ্গণে সে রাজ্যের সরকার 'রামলীলা' অনুষ্ঠান আয়োজনের সিদ্ধান্ত নেওয়ার পর তা নিয়ে বিতর্ক চরমে উঠেছে।,"উত্তরপ্রদেশ সরকার এবার তাজমহল ঘিরে আয়োজিত তাজ মহোৎসবের উদ্বোধন করবে হিন্দুদের ভগবান রামের জীবনগাথা-নির্ভর নৃত্যগীতের মাধ্যমে। বিজেপি নেতারা এই সিদ্ধান্তকে স্বাগত জানালেও বিরোধী দল ও ঐতিহাসিকরা এটিকে তাজমহলের ঐতিহ্য অস্বীকার করার চেষ্টা বলে সমালোচনা করছেন। মুখ্যমন্ত্রী যোগী আদিত্যনাথ ও রাজ্যপাল রাম নায়েক উদ্বোধনে থাকলেও ঐতিহাসিকরা মনে করেন, এতে তাজমহলের ঐতিহাসিক পরিচয় পরিবর্তন হবে না।",5.19,0.0,2.6
news-56080104,বাংলাদেশের সেনাপ্রধান ও তার ভাইদের নানা কর্মকাণ্ড ও দুর্নীতির অভিযোগ নিয়ে কাতার-ভিত্তিক টেলিভিশন চ্যানেল আল জাজিরার করা একটি অনুসন্ধানী প্রতিবেদন 'অসৎ উদ্দেশ্য' নিয়ে করা হয়েছে বলে দাবি করছেন জেনারেল আজিজ আহমেদ।,"সেনাবাহিনী প্রধান জেনারেল আজিজ আহমেদ আল জাজিরার প্রতিবেদন নিয়ে প্রথমবারের মতো প্রকাশ্যে মন্তব্য করেছেন যে, ওই প্রতিবেদনে প্রধানমন্ত্রীকে হেয় করার মাধ্যমে তাঁকেও হেয় করা হয়েছে। তিনি জানান যে বিদেশে তাঁর ভাইদের সাথে দেখা করার সময় তাদের বিরুদ্ধে কোনো মামলা ছিল না এবং ব্যক্তিগত সফরে সরকারি প্রোটোকল ব্যবহার করা সমীচীন নয়। সেনাপ্রধান দাবি করেন যে প্রতিবেদনটি সম্প্রচারের পর দেশে ব্যাপক আলোচনা চললেও এর পেছনে অসৎ উদ্দেশ্য লুকিয়ে আছে।",30.3,10.31,14.14
news-54239981,বাংলাদেশে শীতের সময় করোনাভাইরাস সংক্রমণের প্রকোপ আরও বাড়তে পারে বা দ্বিতীয় ঢেউ আসতে পারে- এমন আশংকা থেকে সরকার ভাইরাসটি প্রতিরোধ এবং চিকিৎসার ব্যাপারে একটি রোডম্যাপ তৈরি করেছে।,প্রধানমন্ত্রীর সতর্কতা ও পরামর্শক কমিটির রোডম্যাপের ভিত্তিতে স্বাস্থ্য মন্ত্রণালয় শীতকালে ঠাণ্ডাজনিত রোগ ও কোভিড-১৯ চিকিৎসার ব্যবস্থাপনা সাজিয়েছে। ঔষধ ও ভ্যাকসিনের সংকট না হতে নির্দেশনা দেয়া হয়েছে এবং কোভিড হাসপাতালগুলো পুনরায় চিকিৎসার জন্য প্রস্তুতি নেয়া হয়েছে। এছাড়াও জনস্বাস্থ্য নিশ্চিত করতে মুখে মাস্ক না পরলে কঠোর আইন প্রয়োগের কথা বলা হয়েছে।,5.19,0.0,5.19
news-49144997,টেলিভিশনে পাকিস্তানের শীর্ষস্থানীয় বিরোধী রাজনীতিবিদ আসিফ আলী জারদারির সাক্ষাৎকার নিচ্ছিলেন সুপরিচিত একজন সাংবাদিক হামিদ মীর। সাক্ষাৎকারটির সম্প্রচার শুরু হওয়ার কয়েক মিনিটের মধ্যেই এর সম্প্রচার বন্ধ হয়ে যায়।,"পাকিস্তানে বিরোধী নেতাদের সাক্ষাৎকার মাঝপথে বন্ধ করে দেওয়ার ঘটনায় সংবাদ মাধ্যমের ওপর সেন্সরশিপের তীব্র অভিযোগ ও প্রতিবাদ দেখা দিয়েছে। যদিও সরকার ও সেনাবাহিনী এই অভিযোগ অস্বীকার করে, তবুও রিপোর্টার্স উইদাউট বর্ডার্সের সূচকে দেশটির অবস্থান ১৮০টি দেশের মধ্যে ১৪২ নম্বরে। সংবাদ মাধ্যমের স্বাধীনতার ওপর হস্তক্ষেপের কারণে পাকিস্তানের সাথে পশ্চিমা দেশগুলোর সম্পর্ক ক্ষতিগ্রস্ত হচ্ছে।",10.13,0.0,7.59
news-56878093,বাংলাদেশে আগামীকাল সোমবার থেকে করোনাভাইরাসের টিকার প্রথম ডোজ দেয়া বন্ধ করে দিচ্ছে কর্তৃপক্ষ।,"স্বাস্থ্য অধিদপ্তর জানিয়েছে, ২৬শে এপ্রিল থেকে কোভিড-১৯ টিকাদান কার্যক্রমের প্রথম ডোজ সাময়িকভাবে বন্ধ রাখা হয়েছে। ভারতের টিকা রপ্তানি নিষেধাজ্ঞা ও সিরাম ইনস্টিটিউট থেকে প্রত্যাশিত টিকা না পাওয়ার কারণে দেশটি টিকা সংকটে পড়েছে। বর্তমান টিকা সংগ্রহে প্রথম ডোজ নেওয়া সব মানুষকে দ্বিতীয় ডোজ দেওয়া সম্ভব নয়, তাই এই সিদ্ধান্ত নেওয়া হয়েছে।",12.5,3.23,12.5
news-51083336,গত ১৫ বছর ধরে কেটি মেইসনরুজ অপেক্ষা করছেন এমন এক সফরের জন্য যেটি তাকে পৃথিবী থেকে নিয়ে যাবে ভিন্ন এক জগতে।,"৬১ বছর বয়সী কেটি মেইসনরুজ ২০০৫ সালে ভার্জিন গ্যালাকটিকের মহাকাশ ভ্রমণের টিকেট কিনে এখন স্পেস স্যুট পরে প্রশিক্ষণ নিচ্ছেন। ভার্জিন গ্যালাকটিক এবং ব্লু অরিজিন এবছর মহাকাশ ফ্লাইট শুরু করার পরিকল্পনা করছে, আর স্পেস এক্সও মহাকাশ পর্যটনে প্রতিদ্বন্দ্বিতা করছে। ২০১৯ সালের একটি রিপোর্ট অনুযায়ী আগামী দশ বছরে মহাকাশ পর্যটন ৩০০ কোটি ডলারের ব্যবসায় পরিণত হতে পারে।",7.89,2.7,7.89
news-46679946,ইতালিতে অভিবাসীদের এক কেন্দ্রে একটি দু'বছরের শিশুর খৎনা করানোর সময় অতিরিক্ত রক্তক্ষরণ শুরু হবার ফলে ছেলেটি মারা গেছে।,"ইতালির রোমের মন্টেরন্ডো উপশহরে অবৈধভাবে খৎনা করানোর ফলে এক শিশুর মৃত্যু হয়েছে এবং তার ভাইও হাসপাতালে চিকিৎসাধীন। নাইজেরিয়ান বংশোদ্ভূত এক ক্যাথলিক মা নাইজেরিয়ান ইসলামী রীতি অনুসরণ করে সন্তানদের খৎনা করানোর উদ্যোগ নিয়েছিলেন, যার দায়িত্বে থাকা এক লিবিয়ান বংশোদ্ভূত আমেরিকান ডাক্তারকে গ্রেফতার করা হয়েছে। ইতালিতে সরকারিভাবে খৎনা সেবা না থাকায় এবং বেসরকারি ক্লিনিকে ব্যয়বহুল হওয়ায় দরিদ্র পরিবারগুলো অনেক সময় অবৈধ পদ্ধতি অবলম্বন করে।",17.28,2.53,12.35
news-47301727,পনের বছর বয়সে তথাকথিত ইসলামিক স্টেট বা আইএসে যোগ দেয়া শামীমা বেগম ব্রিটিশ নাগরিকত্ব হারাতে যাচ্ছেন।,"ব্রিটিশ-বাংলাদেশী শামীমা বেগমের বয়স ১৯ হওয়ায় তিনি অন্য দেশের নাগরিকত্ব পাওয়ার যোগ্য, ফলে তার ব্রিটিশ নাগরিকত্ব বাতিল হওয়ার সম্ভাবনা রয়েছে। সিরিয়ায় সন্তান প্রসবের পর তিনি ব্রিটেনে ফিরে সন্তানকে বড় করতে চাইলেও হোম অফিস তার নাগরিকত্ব বাতিলের বিষয়ে তার মায়ের কাছে চিঠি পাঠিয়েছে। এই সিদ্ধান্তে হতাশ হয়ে তার আইনজীবীরা আইনি পথে বিষয়টি মোকাবেলা করার বিষয়টি বিবেচনা করছেন।",8.22,2.82,8.22
news-49709690,প্রিয়াঙ্কা তরফদার বৃষ্টি বছর তিনেক আগে শ্রীমঙ্গলে তার গ্রামের বাড়ি থেকে ছুটি কাটিয়ে ঢাকায় ফিরছিলেন।,"গত পাঁচ বছরে ট্রেনে পাথর ছুড়ে ২,০০০ এর বেশি জানালা-দরজা ভাঙ্গার ঘটনা ঘটেছে বলে রেলওয়ে কর্তৃপক্ষের তথ্য। একজন যাত্রীর হাতে ঢিল লাগে বেঁচে গেলেও অন্য একজন গুরুতর আহত হয়ে অজ্ঞান হয়ে পড়েছিলেন। রেল কর্তৃপক্ষ ঘটনা কমেছে বলে দাবি করলেও দেশের প্রায় তিন হাজার কিলোমিটার রেলপথে এ ধরনের ঘটনা এখনো প্রায়শই ঘটে।",0.0,0.0,0.0
news-56546869,গত দু বছরের মধ্যে চতুর্থবারের মতো একই সমস্যা হচ্ছে ইসরায়েলে- নির্বাচনের পর সংখ্যাগরিষ্ঠতা পেয়েও ক্ষমতায় থাকার জন্য প্রয়োজনীয় আসনের জন্য হাহাকার করতে হচ্ছে প্রধানমন্ত্রী বেনিয়ামিন নেতানিয়াহুকে।,"১. ইসরায়েলের নির্বাচনে কোনো দলই নিরঙ্কুশ সংখ্যাগরিষ্ঠতা পাননি, ফলে মানসুর আব্বাসের নেতৃত্বাধীন রাম দলটি কিংমেকার হিসেবে উঠে এসেছে।
২. পাঁচটি আসন জয়ী হওয়ায় এই ইসলামপন্থী দলটি বর্তমান প্রধানমন্ত্রী নেতানিয়াহুকে ক্ষমতায় রাখা বা ক্ষমতাচ্যুত করতে গুরুত্বপূর্ণ ভূমিকা রাখতে পারে।
৩. ২০২০ সালে জোটের অংশ থাকলেও একা নির্বাচনে অংশ নেওয়ার সিদ্ধান্তের মাধ্যমে দলটি আরব সম্প্রদায়ের দরকষাকষির ক্ষমতাকে হুমকির মুখে ফেললেও রাজনৈতিক প্রভাবশালী হয়ে উঠেছে।",11.36,0.0,6.82
news-56728594,বাংলাদেশের মন্ত্রিপরিষদ বিভাগ সাত দিনের লকডাউনের যে বিধি-নিষেধ দিয়েছে বুধবার থেকে তার মধ্যে সব ধরণের আর্থিক প্রতিষ্ঠান বন্ধ রাখার নির্দেশ দেয়া হয়েছে।,"বাংলাদেশ ব্যাংকের নির্দেশনায় সরকার ঘোষিত বিধি-নিষেধ চলাকালীন সাধারণভাবে সব তফসিলি ব্যাংক বন্ধ থাকবে। তবে বন্দর এলাকার শাখা, এটিএম ও অনলাইন ব্যাংকিং সেবা চালু রাখা হবে এবং এটিএম বুথগুলোতে পর্যাপ্ত নগদ অর্থের ব্যবস্থা করতে বলা হয়েছে। এ সময় ব্যাংকের সকল কর্মকর্তা ও কর্মচারীকে নিজ নিজ কর্মস্থলে অবস্থান করতে হবে।",13.89,2.86,13.89
news-52668365,বাংলাদেশে করোনাভাইরাস মহামারির মধ্যে লকডাউনের কারণে ক্ষতিগ্রস্ত ৫০ লাখ দরিদ্র পরিবারকে ঈদ উপলক্ষে আড়াই হাজার টাকা করে নগদ সহায়তা দেয়া শুরু করা হয়েছে।,"বিশেষজ্ঞদের মতে, দেশে পাঁচ কোটির বেশি মানুষের খাদ্য সাহায্য জরুরি হওয়ায় প্রধানমন্ত্রী মোবাইল ব্যাংকিংয়ের মাধ্যমে নগদ টাকা বিতরণের কার্যক্রমের উদ্বোধন করেছেন। অনিয়ম ও সমন্বয়হীনতার অভিযোগের প্রেক্ষিতে সচিবদের মাধ্যমে তদারকি করা হলেও পর্যবেক্ষকরা সমন্বয়ের অভাবের অভিযোগ তুলেছেন। সরকার সাত কোটি মানুষকে সহায়তা দেয়ার দাবি করলেও লকডাউনের দুই মাস পরও বিভিন্ন জায়গা থেকে মানুষ খাদ্য সহায়তা না পাওয়ার অভিযোগ করছেন।",12.35,0.0,4.94
news-45932627,জামাল খাসোগজির হত্যকাণ্ড সম্পর্কে আরেকটি নতুন ভাষ্য হাজির করেছে সৌদি আরব।,"সৌদি কর্তৃপক্ষ জামাল খাসোগজির মৃত্যু স্বীকার করলেও, একজন উর্ধ্বতন সৌদি কর্মকর্তা রয়টার্সকে জানান যে তাকে অপহরণের চেষ্টা করে শ্বাসরুদ্ধ করে মেরে ফেলা হয়েছিল। ১৫ সদস্যের সৌদি দলটি খাসোগজির কাপড় পরে কনস্যুলেট থেকে বেরিয়ে যাওয়ার ভান করেছিল বলেও এই কর্মকর্তা দাবি করেছেন। সৌদি আরবের ভাষ্য এ পর্যন্ত একাধিকবার পরিবর্তিত হয়েছে, যা প্রথমে ঘটনা অস্বীকার করে শেষ পর্যন্ত কনস্যুলেটের ভেতরেই মৃত্যু স্বীকার করেছিল।",11.11,2.86,8.33
news-46002945,ভারতের দিল্লি বিশ্ববিদ্যালয় তাদের পাঠ্যক্রম থেকে কয়েকটি বই বাদ দিতে চলেছে।,দিল্লি বিশ্ববিদ্যালয় আগামী শিক্ষাবর্ষ থেকে রাষ্ট্রবিজ্ঞানের এমএ ক্লাসের পাঠ্যক্রম থেকে চারটি বই বাদ দেওয়ার প্রক্রিয়া শুরু করেছে। কাঞ্ছা ইলাইয়ার তিনটি এবং ক্রিস্টোফার জেফারলেটের একটি বইয়ের মধ্যে অ্যাকাডেমিক গবেষণার অভাব ও বিভেদ সৃষ্টির সম্ভাবনা দেখে এই পদক্ষেপ নেওয়া হয়েছে। অধ্যাপক গীতা ভাট বইগুলিতে হিন্দুত্ব বিরোধী মনোভাব ও পীড়াদায়ক বিষয়বস্তু থাকার অভিযোগ তুলেছেন।,19.35,10.0,19.35
news-42139703,"ভারতে বহুল আলোচিত আখিলা হাদিয়া-র তথাকথিত 'লাভ জিহাদ' মামলায় দেশের সুপ্রিম কোর্ট সোমবার তার বাবা-মা বা স্বামী, কারও কাছেই তাকে থাকার অনুমতি না-দিয়ে আপাতত তার মেডিক্যাল কলেজের হাতেই তার অভিভাবকত্ব তুলে দিয়েছে।",সারা ভারতে কথিত 'লাভ জিহাদ' বিতর্কের প্রায় আইকনে পরিণত কেরালার পঁচিশ বছরের মেয়ে আখিলা হাদিয়ার স্বামীর হেফাজতে থাকার বিষয়ে শীর্ষ আদালতে শুনানি হয়েছে। আদালতে দাঁড়িয়ে তিনি স্বেচ্ছায় ইসলাম ধর্ম গ্রহণ ও শাফিন জাহানকে বিয়ে করার কথা স্বীকার করে নিজের ডাক্তারি পড়াশোনো শেষ করতে স্বামীর অভিভাবকত্বে থাকতে চান। তবে শীর্ষ আদালত তাকে আগামী ১১ মাস তামিলনাডুর একটি কলেজে ইন্টার্নশিপ শেষ করার অনুমতি দিলেও এই সময়ের জন্য কলেজের ডিনকে তার অভিভাবক হিসেবে নিয়োগ দিয়েছে।,18.69,1.9,14.95
news-48499557,উত্তর কোরিয়ান একজন কর্মকর্তা - যাকে শ্রম শিবিরে পাঠিয়ে দেয়া হয়েছে বলে খবর বেরিয়েছিল - তিনি সেদেশের নেতা কিম জং আনের সাথে একটি অনুষ্ঠানে যোগ দিয়েছেন বলে রাষ্ট্রীয় সংবাদ মাধ্যমে বলা হয়েছে।,"উত্তর কোরিয়ার সাবেক গুপ্তচর প্রধান কিম ইয়ং-চোলকে শ্রম শিবিরে পাঠানোর খবর আসলেও তিনি কিম জং-আনের সাথে একটি সঙ্গীতানুষ্ঠানে উপস্থিত ছিলেন বলে ছবি প্রকাশিত হয়েছে। যুক্তরাষ্ট্রে ডোনাল্ড ট্রাম্পের সাথে সম্মেলনের প্রস্তুতির জন্য তিনি গিয়েছিলেন, কিন্তু পরে তার নিখোঁজ হওয়ার অজ্ঞাত সূত্রের খবর ছড়িয়ে পড়ে। তবে বিশেষজ্ঞদের মতে, অতীতে এমন খবর বের হলেও পদচ্যুত কর্মকর্তাদেরকে জীবিত অবস্থায় দেখা গেছে, তাই এসব খবর নির্ভরযোগ্য নয়।",25.53,10.87,25.53
