id,precision,recall,banglasummeval_f1
news-49956427,55.55555555555556,100.0,71.42857142857143
140925_mk_islamic_scholar_is_isis_isil_open_letter,59.09090909090909,50.0,54.166666666666664
news-52621715,58.333333333333336,50.0,53.84615384615385
160530_indian_visa_new_system,58.333333333333336,66.66666666666666,62.22222222222222
news-55467465,42.10526315789473,50.0,45.71428571428571
news-48795028,62.5,50.0,55.55555555555556
news-40867894,63.1578947368421,100.0,77.41935483870967
160605_chittaggong_sp_wife_killed,72.0,83.33333333333334,77.25321888412017
news-45387880,46.15384615384615,83.33333333333334,59.40594059405941
news-44118154,50.0,100.0,66.66666666666667
news-45007894,70.0,33.33333333333333,45.16129032258064
news-52829564,78.57142857142857,66.66666666666666,72.1311475409836
news-44842983,45.45454545454545,83.33333333333334,58.823529411764696
news-48808226,66.66666666666666,33.33333333333333,44.44444444444444
news-45744692,52.63157894736842,33.33333333333333,40.81632653061224
news-55761742,80.0,66.66666666666666,72.72727272727272
news-57063900,52.38095238095239,83.33333333333334,64.32748538011697
news-47648503,66.66666666666666,100.0,80.0
news-39614808,95.23809523809523,50.0,65.57377049180327
news-46797204,64.28571428571429,50.0,56.25000000000001
news-51264653,70.58823529411765,50.0,58.53658536585366
news-48324350,77.27272727272727,66.66666666666666,71.57894736842104
160418_traficked_bangladeshi_women_unlawfully_kept_in_indian_jails,75.0,66.66666666666666,70.58823529411764
news-40319155,56.25,33.33333333333333,41.860465116279066
news-56931107,54.54545454545454,66.66666666666666,60.0
news-52518908,65.0,16.666666666666664,26.53061224489796
news-47766524,68.18181818181817,100.0,81.08108108108107
