id,reference,generated,rouge1,rouge2,rougeL
140427_pg_bd_heat_dhaka_ac,গত বেশ কিছুদিন বাংলাদেশের রাজধানী ঢাকায় বাসিন্দাদের আলোচনার প্রধান বিষয় দু:সহ গরম।,"এবছর ঢাকায় গত ৫০ বছরের মধ্যে সর্বোচ্চ তাপমাত্রা রেকর্ড করা হয়েছে, যার ফলে শীতাতপ নিয়ন্ত্রক যন্ত্র বা এসির চাহিদা ব্যাপক হারে বৃদ্ধি পেয়েছে। বিক্রেতারা চাহিদা অনুযায়ী এসি সরবরাহ করতে পারছেন না, বিশেষ করে ছোট আকারের এসি প্রায় দুষ্প্রাপ্য এবং দামও বেড়েছে। এসির চাহিদা বৃদ্ধির কারণে বিদ্যুৎ ব্যবহার বেড়েছে, যা লোডশেডিংয়ের সমস্যা আরও বাড়িয়ে তুলছে।",5.97,0.0,2.99
news-56880849,"বাংলাদেশে স্বাস্থ্য অধিদপ্তরের তথ্যে দেখা গেছে, গত সপ্তাহে যেখানে নমুনা পরীক্ষার বিচারে কোভিড-১৯ রোগী শনাক্তের হার ছিল ২৩ শতাংশ, কয়েকদিনের ব্যবধানে সেটি এখন ১৩ শতাংশে নেমে এসেছে।","করোনাভাইরাস আক্রান্ত হয়ে মৃত্যুর সংখ্যা কিছুটা কমলেও গত ২৪ ঘণ্টায় ১০১ জন মারা গেছেন, যা লকডাউনের সুফল বলে মনে করছেন বিশেষজ্ঞরা। তবে, ১৪ এপ্রিল থেকে শুরু হওয়া লকডাউনের পর রোববার থেকে দোকানপাট ও শপিংমল খুলে দেওয়ায় সংক্রমণের ঝুঁকি বাড়তে পারে বলে আশঙ্কা করা হচ্ছে। সরকার জীবন-জীবিকার কথা বিবেচনা করে এই সিদ্ধান্ত নিলেও বিশেষজ্ঞরা মনে করেন, এতে সংক্রমণ নতুন করে বাড়তে পারে।",2.22,0.0,2.22
news-42949518,ভারতে মুঘল আমলে নির্মিত আইকনিক স্থাপত্য তাজমহলের প্রাঙ্গণে সে রাজ্যের সরকার 'রামলীলা' অনুষ্ঠান আয়োজনের সিদ্ধান্ত নেওয়ার পর তা নিয়ে বিতর্ক চরমে উঠেছে।,"উত্তরপ্রদেশ সরকার তাজমহলকে ঘিরে আয়োজিত 'তাজ মহোৎসব'-এর উদ্বোধন হিন্দুদের ভগবান রামের জীবনগাথা-নির্ভর নৃত্যগীতের মাধ্যমে করার সিদ্ধান্ত নিয়েছে। ক্ষমতাসীন বিজেপি এই সিদ্ধান্তকে স্বাগত জানালেও বিরোধী দল ও অনেক ঐতিহাসিক এর সমালোচনা করে বলছেন যে এটি তাজমহলের ঐতিহ্যকে জোর করে অস্বীকার করার চেষ্টা। প্রতি বছর এই উৎসব মুঘল সংস্কৃতির উদযাপন হলেও, এবার রামলীলা ও রাম-বন্দনাকেই মূল থিম হিসেবে বেছে নেওয়া হয়েছে, যা মেরুকরণের অভিযোগ তুলেছে।",11.36,0.0,4.55
news-56080104,বাংলাদেশের সেনাপ্রধান ও তার ভাইদের নানা কর্মকাণ্ড ও দুর্নীতির অভিযোগ নিয়ে কাতার-ভিত্তিক টেলিভিশন চ্যানেল আল জাজিরার করা একটি অনুসন্ধানী প্রতিবেদন 'অসৎ উদ্দেশ্য' নিয়ে করা হয়েছে বলে দাবি করছেন জেনারেল আজিজ আহমেদ।,"আল জাজিরার প্রতিবেদন নিয়ে প্রথমবারের মতো প্রকাশ্যে কথা বলেছেন বাংলাদেশের সেনাপ্রধান জেনারেল আজিজ আহমেদ। তিনি দাবি করেন, প্রতিবেদনটি তাকে হেয় করার মাধ্যমে প্রধানমন্ত্রীকে হেয় করার চেষ্টা করেছে। বিদেশে তার পলাতক ভাইদের সাথে দেখা করা প্রসঙ্গে তিনি বলেন, সেই সময় তার ভাইদের বিরুদ্ধে কোনো মামলা বা সাজা ছিল না এবং ব্যক্তিগত সফরে প্রোটোকল ব্যবহার করা তিনি সমীচীন মনে করেন না।",30.77,11.24,15.38
news-54239981,বাংলাদেশে শীতের সময় করোনাভাইরাস সংক্রমণের প্রকোপ আরও বাড়তে পারে বা দ্বিতীয় ঢেউ আসতে পারে- এমন আশংকা থেকে সরকার ভাইরাসটি প্রতিরোধ এবং চিকিৎসার ব্যাপারে একটি রোডম্যাপ তৈরি করেছে।,"শীতকালে কোভিড-১৯ সংক্রমণ বৃদ্ধির আশঙ্কায় সরকার নতুন পরিকল্পনা গ্রহণ করেছে। এই পরিকল্পনার আওতায় ঠাণ্ডাজনিত ফ্লু ও কোভিড-১৯ এর চিকিৎসার জন্য আলাদা ব্যবস্থা করা হয়েছে, যেখানে ঠাণ্ডাজনিত রোগের ঔষধ ও ভ্যাকসিনের পর্যাপ্ত সরবরাহ নিশ্চিত করা হবে। এছাড়াও, কোভিড-১৯ এর জন্য নির্ধারিত হাসপাতালগুলো প্রয়োজনে পুনরায় ব্যবহার করা হবে এবং মাস্ক পরিধানে কঠোরতা আনা হবে।",9.76,0.0,4.88
news-49144997,টেলিভিশনে পাকিস্তানের শীর্ষস্থানীয় বিরোধী রাজনীতিবিদ আসিফ আলী জারদারির সাক্ষাৎকার নিচ্ছিলেন সুপরিচিত একজন সাংবাদিক হামিদ মীর। সাক্ষাৎকারটির সম্প্রচার শুরু হওয়ার কয়েক মিনিটের মধ্যেই এর সম্প্রচার বন্ধ হয়ে যায়।,পাকিস্তানে বিরোধী নেতাদের সাক্ষাৎকার মাঝপথে বন্ধ করে দেওয়ার ঘটনা দেশটির সংবাদমাধ্যমের স্বাধীনতার ওপর হস্তক্ষেপের স্পষ্ট ইঙ্গিত দেয়। সাংবাদিকরা এর প্রতিবাদ জানালেও সরকার ও সেনাবাহিনী সেন্সরশিপের অভিযোগ অস্বীকার করে এটিকে 'কৌতুক' বলে অভিহিত করেছে। রিপোর্টার্স উইদাউট বর্ডার্স-এর সূচকে পাকিস্তানের নিম্ন অবস্থান এবং পশ্চিমা দেশগুলোর সাথে সম্পর্ক ক্ষতিগ্রস্ত হওয়ার বিষয়টি এই সেন্সরশিপের গুরুতর প্রভাব তুলে ধরে।,12.2,0.0,7.32
news-56878093,বাংলাদেশে আগামীকাল সোমবার থেকে করোনাভাইরাসের টিকার প্রথম ডোজ দেয়া বন্ধ করে দিচ্ছে কর্তৃপক্ষ।,"স্বাস্থ্য অধিদপ্তর জানিয়েছে যে, ২৬শে এপ্রিল থেকে কোভিড-১৯ টিকাদান কার্যক্রমের প্রথম ডোজ সাময়িকভাবে বন্ধ থাকবে। ভারত টিকা রপ্তানির উপর নিষেধাজ্ঞা আরোপ করায় বাংলাদেশ টিকা সংকটে পড়েছে, কারণ সিরাম ইনস্টিটিউট থেকে প্রতি মাসে ৫০ লাখ ডোজ টিকা আসার কথা থাকলেও এখন পর্যন্ত মাত্র ৭০ লাখ ডোজ পাওয়া গেছে। এই পরিস্থিতিতে, সরকারের হাতে থাকা টিকা দিয়ে প্রথম ডোজ নেওয়া সবাইকে দ্বিতীয় ডোজ দেওয়া সম্ভব হবে না।",10.26,2.63,10.26
news-51083336,গত ১৫ বছর ধরে কেটি মেইসনরুজ অপেক্ষা করছেন এমন এক সফরের জন্য যেটি তাকে পৃথিবী থেকে নিয়ে যাবে ভিন্ন এক জগতে।,"একষট্টি বছর বয়সী বিজনেস স্কুলের প্রফেসর কেটি মেইসনরুজ ২০০৫ সালে আড়াই লাখ ডলার দিয়ে ভার্জিন গ্যালাকটিকের মহাকাশ ভ্রমণের টিকেট কিনেছিলেন। ভার্জিন গ্যালাকটিক এবছরই তাদের প্রথম মহাকাশ ফ্লাইট শুরু করার কথা জানিয়েছে, যেখানে কেটি মেইসনরুজ সহ আরও ৬০০ জন টিকেটধারী যাত্রী থাকবেন। এই মহাকাশ পর্যটন শিল্প আগামী দশ বছরে ৩০০ কোটি ডলারের ব্যবসায় পরিণত হবে বলে ধারণা করা হচ্ছে, যেখানে ব্লু অরিজিন এবং স্পেস এক্স-এর মতো প্রতিদ্বন্দ্বী কোম্পানিগুলোও সক্রিয়।",6.67,2.27,6.67
news-46679946,ইতালিতে অভিবাসীদের এক কেন্দ্রে একটি দু'বছরের শিশুর খৎনা করানোর সময় অতিরিক্ত রক্তক্ষরণ শুরু হবার ফলে ছেলেটি মারা গেছে।,ইতালির রোমে অবৈধভাবে খৎনা করানোর ফলে এক শিশুর মৃত্যু হয়েছে এবং তার ভাই হাসপাতালে চিকিৎসাধীন। নাইজেরিয়ান বংশোদ্ভূত ওই শিশুদের মা ক্যাথলিক হলেও নাইজেরিয়ার ইসলামী রীতি অনুযায়ী সন্তানদের খৎনা করানোর উদ্যোগ নিয়েছিলেন। এই ঘটনায় লিবিয়ান বংশোদ্ভূত আমেরিকান এক ডাক্তারকে গ্রেপ্তার করা হয়েছে এবং ইতালিতে প্রতি বছর প্রায় পাঁচ হাজার খৎনার এক তৃতীয়াংশেরও বেশি অবৈধভাবে করানো হয়।,16.22,2.78,10.81
news-47301727,পনের বছর বয়সে তথাকথিত ইসলামিক স্টেট বা আইএসে যোগ দেয়া শামীমা বেগম ব্রিটিশ নাগরিকত্ব হারাতে যাচ্ছেন।,"শামীমা বেগম, যিনি ২০১৫ সালে আইএস-এ যোগ দিতে সিরিয়ায় গিয়েছিলেন, তার ব্রিটিশ নাগরিকত্ব বাতিল হতে পারে কারণ ১৯ বছর বয়সে তিনি অন্য দেশের নাগরিকত্ব পাওয়ার যোগ্য। তার আইনজীবী এই সিদ্ধান্তের বিরুদ্ধে আইনি পদক্ষেপের কথা ভাবছেন। শামীমা এখন যুক্তরাজ্যে ফিরে এসে তার সদ্যোজাত সন্তানকে সেখানেই বড় করতে চান, যদিও তিনি কখনো বাংলাদেশী পাসপোর্ট ব্যবহার করেননি এবং তার নাগরিকত্ব বাতিলের চিঠি তার মায়ের কাছে পাঠানো হয়েছে।",17.28,7.59,9.88
news-49709690,প্রিয়াঙ্কা তরফদার বৃষ্টি বছর তিনেক আগে শ্রীমঙ্গলে তার গ্রামের বাড়ি থেকে ছুটি কাটিয়ে ঢাকায় ফিরছিলেন।,"গত পাঁচ বছরে ট্রেনে পাথর নিক্ষেপের ফলে ২,০০০ এর বেশি জানালা-দরজা ভেঙেছে, যা রেলওয়ে কর্তৃপক্ষের তথ্যে উঠে এসেছে। প্রিয়াঙ্কা তরফদার ও শরীফ মোস্তফা কামাল নামের দুই যাত্রী পাথর নিক্ষেপের শিকার হয়েছেন, যেখানে একজন অল্পের জন্য রক্ষা পেলেও অন্যজন গুরুতর আহত হন। বাংলাদেশের প্রায় তিন হাজার কিলোমিটার রেলপথে প্রায়শই এমন ঘটনা ঘটে, যা যাত্রীদের জন্য বিপজ্জনক পরিস্থিতি তৈরি করে।",5.33,2.74,5.33
news-56546869,গত দু বছরের মধ্যে চতুর্থবারের মতো একই সমস্যা হচ্ছে ইসরায়েলে- নির্বাচনের পর সংখ্যাগরিষ্ঠতা পেয়েও ক্ষমতায় থাকার জন্য প্রয়োজনীয় আসনের জন্য হাহাকার করতে হচ্ছে প্রধানমন্ত্রী বেনিয়ামিন নেতানিয়াহুকে।,"ইসরায়েলের সাম্প্রতিক নির্বাচনে কোনো দলই নিরঙ্কুশ সংখ্যাগরিষ্ঠতা না পাওয়ায়, ইসলামপন্থী আরব দল রাম (ইউনাইটেড আরব লিস্ট) কিংমেকার হিসেবে আবির্ভূত হয়েছে। মানসুর আব্বাসের নেতৃত্বে রাম পাঁচটি আসনে জয়ী হয়েছে, যা প্রধানমন্ত্রী নেতানিয়াহুর ক্ষমতায় থাকা বা না থাকার ক্ষেত্রে গুরুত্বপূর্ণ ভূমিকা পালন করবে। হামাসের ধর্মীয় ভাবধারায় গঠিত এই দলটি ১৯৯৬ সাল থেকে ইসরায়েলের পার্লামেন্টে প্রতিনিধিত্ব করে আসছে এবং এবার জোট থেকে বেরিয়ে এসে এককভাবে নির্বাচন করে এই গুরুত্বপূর্ণ অবস্থান তৈরি করেছে।",8.42,0.0,6.32
news-56728594,বাংলাদেশের মন্ত্রিপরিষদ বিভাগ সাত দিনের লকডাউনের যে বিধি-নিষেধ দিয়েছে বুধবার থেকে তার মধ্যে সব ধরণের আর্থিক প্রতিষ্ঠান বন্ধ রাখার নির্দেশ দেয়া হয়েছে।,"বাংলাদেশ ব্যাংক জানিয়েছে, সরকার ঘোষিত বিধিনিষেধ চলাকালীন সময়ে কিছু বিশেষ শাখা ছাড়া সব তফসিলি ব্যাংক বন্ধ থাকবে। তবে জরুরি প্রয়োজনে এটিএম বুথ থেকে টাকা তোলা যাবে এবং অনলাইন ব্যাংকিংও চালু থাকবে। এটিএম বুথগুলোতে পর্যাপ্ত নগদ অর্থ সরবরাহ নিশ্চিত করতে এবং ইন্টারনেট ব্যাংকিং সুবিধা সার্বক্ষণিক চালু রাখতে ব্যাংকগুলোকে নির্দেশ দেওয়া হয়েছে।",13.7,0.0,10.96
news-52668365,বাংলাদেশে করোনাভাইরাস মহামারির মধ্যে লকডাউনের কারণে ক্ষতিগ্রস্ত ৫০ লাখ দরিদ্র পরিবারকে ঈদ উপলক্ষে আড়াই হাজার টাকা করে নগদ সহায়তা দেয়া শুরু করা হয়েছে।,"বিশেষজ্ঞদের মতে, দেশে পাঁচ কোটির বেশি মানুষের খাদ্য সহায়তা প্রয়োজন, যার জন্য প্রধানমন্ত্রী মোবাইল ব্যাংকিংয়ের মাধ্যমে নগদ টাকা বিতরণের উদ্বোধন করেছেন। যদিও সরকার প্রায় সাত কোটি মানুষকে খাদ্য সহায়তা দেওয়ার কথা বলছে, তবে লকডাউনের দুই মাস পরেও অনেক মানুষ সহায়তা না পাওয়ার অভিযোগ করছেন। ত্রাণ কার্যক্রমে অনিয়ম, দুর্নীতি এবং সমন্বয়হীনতার অভিযোগের কারণে একজন করে সচিবকে একটি করে জেলার দায়িত্ব দেওয়া হলেও, পর্যবেক্ষকরা এখনও সমন্বয়ের অভাবের কথা বলছেন।",13.33,0.0,6.67
news-45932627,জামাল খাসোগজির হত্যকাণ্ড সম্পর্কে আরেকটি নতুন ভাষ্য হাজির করেছে সৌদি আরব।,"জামাল খাসোগজি হত্যা নিয়ে সৌদি আরবের ভাষ্য বারবার পরিবর্তিত হচ্ছে। প্রথমে তারা খাসোগজির নিখোঁজ হওয়ার খবর অস্বীকার করলেও, পরে স্বীকার করে যে তিনি কনস্যুলেটের ভেতরেই মারা গেছেন। সর্বশেষ ভাষ্য অনুযায়ী, ১৫ সদস্যের একটি দল খাসোগজিকে অপহরণের চেষ্টা করলে তিনি বাধা দেন এবং শ্বাসরুদ্ধ হয়ে মারা যান।",14.04,0.0,10.53
news-46002945,ভারতের দিল্লি বিশ্ববিদ্যালয় তাদের পাঠ্যক্রম থেকে কয়েকটি বই বাদ দিতে চলেছে।,"দিল্লি বিশ্ববিদ্যালয় তাদের রাষ্ট্রবিজ্ঞানের এম এ পাঠ্যক্রম থেকে চারটি বই বাদ দেওয়ার প্রক্রিয়া শুরু করেছে, যার মধ্যে দলিত লেখক কাঞ্ছা ইলাইয়ার তিনটি বই এবং ক্রিস্টোফার জেফারলেটের একটি বই রয়েছে। বিশ্ববিদ্যালয় কর্তৃপক্ষের মতে, এই বইগুলি ""হিন্দুত্ব-বিরোধী"" এবং এগুলিতে গবেষণালব্ধ উপাদান ও তথ্যের অভাব রয়েছে, যা শিক্ষার্থীদের মধ্যে বিভেদ তৈরি করতে পারে। বিশেষ করে কাঞ্ছা ইলাইয়ার ""হোয়াই আই অ্যাম নট আ হিন্দু"" বইটিতে হিন্দুত্ববাদী প্রতীক ও মুসলিম-খ্রিস্টানদের প্রতি ঘৃণা নিয়ে আপত্তিকর মন্তব্য থাকায় এটি বাদ দেওয়ার সিদ্ধান্ত নেওয়া হয়েছে।",15.56,9.09,15.56
