id,precision,recall,banglasummeval_f1
140925_mk_islamic_scholar_is_isis_isil_open_letter,56.25,33.33333333333333,41.860465116279066
news-47885378,58.333333333333336,83.33333333333334,68.62745098039217
news-45387880,88.88888888888889,50.0,64.0
news-44118154,63.63636363636363,100.0,77.77777777777777
news-52829564,75.0,66.66666666666666,70.58823529411764
news-55467465,78.57142857142857,33.33333333333333,46.80851063829787
news-44842983,73.33333333333333,83.33333333333334,78.01418439716312
news-48808226,64.70588235294117,33.33333333333333,44.0
news-45007894,62.5,33.33333333333333,43.47826086956521
news-48904836,52.94117647058824,50.0,51.42857142857144
news-49956427,80.95238095238095,33.33333333333333,47.222222222222214
news-52621715,50.0,50.0,50.0
news-44672332,68.18181818181817,33.33333333333333,44.77611940298507
news-40867894,36.36363636363637,66.66666666666666,47.05882352941176
160605_chittaggong_sp_wife_killed,66.66666666666666,66.66666666666666,66.66666666666666
news-48795028,54.54545454545454,83.33333333333334,65.93406593406593
160530_indian_visa_new_system,72.72727272727273,50.0,59.25925925925926
news-45744692,60.0,16.666666666666664,26.08695652173913
news-46797204,57.14285714285714,50.0,53.33333333333333
news-55761742,57.89473684210527,66.66666666666666,61.971830985915496
news-39614808,93.75,66.66666666666666,77.92207792207792
news-48324350,58.82352941176471,66.66666666666666,62.5
news-51264653,58.82352941176471,33.33333333333333,42.5531914893617
news-47648503,73.91304347826086,83.33333333333334,78.3410138248848
news-40319155,50.0,50.0,50.0
news-52518908,78.57142857142857,33.33333333333333,46.80851063829787
news-57063900,83.33333333333334,50.0,62.5
news-56931107,58.82352941176471,33.33333333333333,42.5531914893617
160418_traficked_bangladeshi_women_unlawfully_kept_in_indian_jails,65.21739130434783,50.0,56.60377358490566
news-47766524,64.70588235294117,66.66666666666666,65.67164179104476
