id,reference,generated,rouge1,rouge2,rougeL
140427_pg_bd_heat_dhaka_ac,গত বেশ কিছুদিন বাংলাদেশের রাজধানী ঢাকায় বাসিন্দাদের আলোচনার প্রধান বিষয় দু:সহ গরম।,"গত ৫০ বছরে ঢাকায় সর্বোচ্চ গরম পড়ায় এসির চাহিদা হঠাৎ বেড়ে গেছে, ফলে বাজারে সরবরাহ ঘাটতি ও দাম বৃদ্ধি হয়েছে। এসি ফিটিংয়ের লোকসংখ্যাও যথেষ্ট নয়, তাই নতুন এসি লাগাতে দীর্ঘ অপেক্ষা করতে হচ্ছে। এসির ব্যবহার বাড়ায় বিদ্যুৎ চাহিদা বৃদ্ধি পেয়ে লোডশেডিংও বাড়ছে।",10.91,0.0,10.91
news-56880849,"বাংলাদেশে স্বাস্থ্য অধিদপ্তরের তথ্যে দেখা গেছে, গত সপ্তাহে যেখানে নমুনা পরীক্ষার বিচারে কোভিড-১৯ রোগী শনাক্তের হার ছিল ২৩ শতাংশ, কয়েকদিনের ব্যবধানে সেটি এখন ১৩ শতাংশে নেমে এসেছে।","গত কয়েকদিনে করোনাভাইরাসে মৃত্যুর হার কিছুটা কমেছে, তবে গত ২৪ ঘণ্টায় ১০১ জনের মৃত্যু হয়েছে; স্বাস্থ্য বিশেষজ্ঞরা লকডাউনের কারণে সংক্রমণ হার কমেছে বলে মনে করেন। জীবন-জীবিকার কথা বিবেচনা করে সরকার দোকানপাট ও শপিংমল খুলে দিয়েছে, যা সংক্রমণ ঝুঁকি নতুন করে বাড়ানোর আশঙ্কা তৈরি করেছে। সংক্রমণ শনাক্তের হার কমে আসাকে স্বাস্থ্য বিভাগ অগ্রগতি হিসেবে দেখছে এবং শীঘ্রই গণপরিবহন খোলার ইঙ্গিত দেওয়া হয়েছে।",8.89,2.27,6.67
news-42949518,ভারতে মুঘল আমলে নির্মিত আইকনিক স্থাপত্য তাজমহলের প্রাঙ্গণে সে রাজ্যের সরকার 'রামলীলা' অনুষ্ঠান আয়োজনের সিদ্ধান্ত নেওয়ার পর তা নিয়ে বিতর্ক চরমে উঠেছে।,"উত্তরপ্রদেশ সরকার এবারের তাজ মহোৎসবের উদ্বোধন রামায়ণ-নির্ভর নৃত্যগীতের মাধ্যমে করবে, যা মুঘল সংস্কৃতি উদযাপনের প্রচলিত রীতি ভাঙে। ক্ষমতাসীন বিজেপি এই সিদ্ধান্তকে স্বাগত জানালেও বিরোধী দল ও ঐতিহাসিকরা এটিকে তাজমহলের ঐতিহাসিক ঐতিহ্য অস্বীকারের চেষ্টা হিসেবে সমালোচনা করেছেন। উৎসবটি সাধারণত মুঘল সংস্কৃতির উদযাপন হলেও এবার রামলীলাকে মূল থিম হিসেবে বেছে নেওয়া হয়েছে, যা বিজেপি নেতারা একীকরণের প্রতীক বলে দাবি করলেও ঐতিহাসিকরা তাজমহলের অবিচ্ছেদ্য সংস্কৃতিকে পাল্টানো যায় না বলে মত দিয়েছেন।",6.59,0.0,4.4
news-56080104,বাংলাদেশের সেনাপ্রধান ও তার ভাইদের নানা কর্মকাণ্ড ও দুর্নীতির অভিযোগ নিয়ে কাতার-ভিত্তিক টেলিভিশন চ্যানেল আল জাজিরার করা একটি অনুসন্ধানী প্রতিবেদন 'অসৎ উদ্দেশ্য' নিয়ে করা হয়েছে বলে দাবি করছেন জেনারেল আজিজ আহমেদ।,"সেনাবাহিনী প্রধান জেনারেল আজিজ আহমেদ যুক্তরাষ্ট্র সফর থেকে ফিরে আল জাজিরার প্রতিবেদন নিয়ে প্রথমবারের মতো প্রকাশ্যে মন্তব্য করেছেন। তিনি দাবি করেন, প্রতিবেদনটি তাকে হেয় করার মাধ্যমে প্রধানমন্ত্রীকে হেয় করার চেষ্টা করেছে এবং উল্লেখিত সময়ে তার ভাইদের বিরুদ্ধে কোনো মামলা বা সাজা ছিল না। তিনি ব্যক্তিগত সফরে সরকারি নিরাপত্তা ব্যবহার না করার নীতি অবলম্বন করেন এবং প্রতিবেদনটি মূলত তাকে ও তার তিন ভাইকে কেন্দ্র করে তৈরি, যারা একাধিক হত্যাকাণ্ডের সাথে জড়িত বলে অভিহিত।",23.08,9.8,9.62
news-54239981,বাংলাদেশে শীতের সময় করোনাভাইরাস সংক্রমণের প্রকোপ আরও বাড়তে পারে বা দ্বিতীয় ঢেউ আসতে পারে- এমন আশংকা থেকে সরকার ভাইরাসটি প্রতিরোধ এবং চিকিৎসার ব্যাপারে একটি রোডম্যাপ তৈরি করেছে।,স্বাস্থ্য বিভাগ ঠাণ্ডাজনিত রোগ ও কোভিড-১৯ চিকিৎসাকে আলাদাভাবে পরিচালনা করছে এবং শীতকালে সংক্রমণ বৃদ্ধির আশঙ্কায় কোভিড হাসপাতালগুলোকে পুনরায় সক্রিয় করার প্রস্তুতি নিচ্ছে। ঠাণ্ডাজনিত রোগের ঔষধ ও ভ্যাকসিনের সংকট এড়াতে স্বাস্থ্য অধিদপ্তরকে নির্দেশ দেওয়া হয়েছে এবং মাস্ক না পরলে কঠোর আইন প্রয়োগের ঘোষণা দেওয়া হয়েছে। প্রধানমন্ত্রীর শীতকালে সংক্রমণ বাড়ার সতর্কবার্তার পর পরামর্শক কমিটির রোডম্যাপ পরামর্শে স্বাস্থ্য মন্ত্রণালয় একটি পরিকল্পনা প্রণয়ন করেছে।,9.09,0.0,6.82
news-49144997,টেলিভিশনে পাকিস্তানের শীর্ষস্থানীয় বিরোধী রাজনীতিবিদ আসিফ আলী জারদারির সাক্ষাৎকার নিচ্ছিলেন সুপরিচিত একজন সাংবাদিক হামিদ মীর। সাক্ষাৎকারটির সম্প্রচার শুরু হওয়ার কয়েক মিনিটের মধ্যেই এর সম্প্রচার বন্ধ হয়ে যায়।,পাকিস্তানে বিরোধী নেতাদের সাক্ষাৎকার হঠাৎ বন্ধ করে দেওয়া ও সাংবাদিকদের প্রতিবাদ সত্ত্বেও সরকার ও সামরিক বাহিনী মিডিয়া সেন্সরশিপের অভিযোগ অস্বীকার করছে। রিপোর্টার্স উইদাউট বর্ডারসের সূচকে পাকিস্তানের সংবাদ মাধ্যমের স্বাধীনতার অবস্থান ১৮০টি দেশের মধ্যে ১৪২ নম্বরে রয়েছে। এ ধরনের হস্তক্ষেপ পাকিস্তানের যুক্তরাষ্ট্রসহ পশ্চিমা দেশগুলোর সাথে সম্পর্ক উন্নয়নের চেষ্টাকে ক্ষতিগ্রস্ত করছে।,10.53,0.0,7.89
news-56878093,বাংলাদেশে আগামীকাল সোমবার থেকে করোনাভাইরাসের টিকার প্রথম ডোজ দেয়া বন্ধ করে দিচ্ছে কর্তৃপক্ষ।,বাংলাদেশে ২৬ এপ্রিল থেকে পরবর্তী নির্দেশ না দেওয়া পর্যন্ত কোভিড-১৯ টিকাদান কার্যক্রমের প্রথম ডোজ প্রদান সাময়িকভাবে বন্ধ রাখা হয়েছে। ভারতের টিকা রপ্তানি নিষেধাজ্ঞার কারণে সৃষ্ট টিকা সংকট এবং বর্তমান স্টক দিয়ে প্রথম ডোজ গ্রহণকারী সকলকে দ্বিতীয় ডোজ প্রদান সম্ভব না হওয়ায় সরকার এই সিদ্ধান্ত নিয়েছে। ফলে বর্তমানে টিকা কার্যক্রমের মূল লক্ষ্য হবে প্রথম ডোজ নেওয়া ব্যক্তিদের দ্বিতীয় ডোজ সম্পন্ন করা।,13.51,2.78,13.51
news-51083336,গত ১৫ বছর ধরে কেটি মেইসনরুজ অপেক্ষা করছেন এমন এক সফরের জন্য যেটি তাকে পৃথিবী থেকে নিয়ে যাবে ভিন্ন এক জগতে।,"৬১ বছর বয়সী ব্যবসায়ী স্কুলের অধ্যাপিকা কেটি মেইসনরুজ ২০০৫ সালে ভার্জিন গ্যালাকটিক থেকে আড়াই লাখ ডলারে মহাকাশ ভ্রমণের টিকেট কিনে বর্তমানে প্রশিক্ষণ নিচ্ছেন। ভার্জিন গ্যালাকটিক প্রথম বেসরকারি কোম্পানি হিসেবে পর্যটকদের মহাকাশে নিয়ে যাওয়ার লক্ষ্যে এগিয়েছে, যেখানে ৬০০ জনের বেশি টিকেট ক্রয় করেছেন এবং আগামী দশকে এই শিল্প ৩০০ কোটি ডলারের বাজার তৈরি হতে পারে বলে অনুমান করা হচ্ছে। অন্যদিকে, ব্লু অরিজিন ও স্পেস এক্সের মতো প্রতিদ্বন্দ্বী কোম্পানিগুলোও মহাকাশ ভ্রমণের পরিকল্পনা নিয়েছে এবং ভবিষ্যতে আন্তর্জাতিক মহাকাশ স্টেশনে পর্যটকরা যাওয়ার সম্ভাবনা রয়েছে।",9.9,2.02,9.9
news-46679946,ইতালিতে অভিবাসীদের এক কেন্দ্রে একটি দু'বছরের শিশুর খৎনা করানোর সময় অতিরিক্ত রক্তক্ষরণ শুরু হবার ফলে ছেলেটি মারা গেছে।,"ইতালির রোমের একটি উপশহরে অবৈধ খৎনা চিকিৎসার পর এক শিশু মারা গেছে, যার ভাই একই সময়ে খৎনা করানো হলেও সে সুস্থ হচ্ছে। শিশুটির নাইজেরিয়ান ক্যাথলিক মা ইসলামী রীতি অনুসরণ করে খৎনা করানোর উদ্যোগ নেন, যার ফলে সংশ্লিষ্ট ডাক্তারকে গ্রেফতার করা হয়েছে এবং হত্যা মামলা দায়ের হয়েছে। ইতালিতে বৈধ খৎনার উচ্চ খরচের কারণে অনেক দরিদ্র পরিবার অবৈধ পথ বেছে নেয়, যদিও এ ধরনের ঘটনায় অতিরিক্ত রক্তক্ষরণে মৃত্যু খুবই বিরল।",20.69,4.71,9.2
news-47301727,পনের বছর বয়সে তথাকথিত ইসলামিক স্টেট বা আইএসে যোগ দেয়া শামীমা বেগম ব্রিটিশ নাগরিকত্ব হারাতে যাচ্ছেন।,"শামীমা বেগমের বয়স ১৯ বছর পূর্ণ হওয়ায় তিনি অন্য দেশের নাগরিকত্ব পাওয়ার যোগ্য বলে বিবেচিত হচ্ছেন, যা তার ব্রিটিশ নাগরিকত্ব বাতিলের কারণ হতে পারে। ২০১৫ সালে যুক্তরাজ্য ত্যাগ করে সিরিয়ায় আইএস-এ যোগদানকারী শামীমা বর্তমানে একটি শরণার্থী ক্যাম্পে আছেন এবং সম্প্রতি এক পুত্রসন্তান প্রসব করেছেন, যাকে তিনি যুক্তরাজ্যেই বড় করতে চান। এই সিদ্ধান্তে হতাশ হয়ে তার আইনজীবী আইনি পদক্ষেপের কথা বিবেচনা করছেন এবং কর্তৃপক্ষ নাগরিকত্ব বাতিলের বিষয়ে তার মায়ের কাছে চিঠি পাঠিয়েছেন।",9.09,2.33,6.82
news-49709690,প্রিয়াঙ্কা তরফদার বৃষ্টি বছর তিনেক আগে শ্রীমঙ্গলে তার গ্রামের বাড়ি থেকে ছুটি কাটিয়ে ঢাকায় ফিরছিলেন।,"গত পাঁচ বছরে ট্রেনে পাথর নিক্ষেপে দুই হাজারের বেশি জানালা ও দরজা ভাঙার ঘটনা ঘটেছে, যা যাত্রীদের জীবন বিপন্ন করেছে। প্রিয়াঙ্কা তরফদার অল্পে বেঁচে গেলেও শরীফ মোস্তফা কামাল গুরুতর আহত হওয়ার মতো ঘটনা এ ধরনের ঝুঁকির প্রমাণ। রেল কর্তৃপক্ষ জানায় এই প্রবণতা কমছে, তবুও তিন হাজার কিলোমিটার রেলপথে এ ধরনের ঘটনা প্রায়শই ঘটে এবং নিরাপত্তা ব্যবস্থা জোরদারের আহ্বান জানানো হচ্ছে।",5.33,2.74,5.33
