id,precision,recall,summeval_f1
technology-30795245,92.85714285714286,83.33333333333334,87.83783783783785
uk-england-london-46741638,60.0,33.33333333333333,42.857142857142854
newsbeat-11997559,61.53846153846154,100.0,76.19047619047619
business-31949307,60.0,66.66666666666666,63.1578947368421
uk-england-tees-17350377,62.5,33.33333333333333,43.47826086956521
world-africa-39842686,72.72727272727273,50.0,59.25925925925926
uk-england-oxfordshire-20503005,66.66666666666666,83.33333333333334,74.07407407407408
entertainment-arts-11956797,50.0,66.66666666666666,57.14285714285714
10157432,73.33333333333333,66.66666666666666,69.84126984126982
uk-england-wiltshire-54161565,71.42857142857143,83.33333333333334,76.92307692307693
world-europe-43649668,76.92307692307693,100.0,86.95652173913044
world-middle-east-24834204,72.72727272727273,83.33333333333334,77.66990291262138
uk-scotland-scotland-politics-40855469,81.81818181818183,83.33333333333334,82.56880733944955
uk-england-leicestershire-51356195,44.44444444444444,66.66666666666666,53.33333333333333
business-18074966,55.55555555555556,83.33333333333334,66.66666666666667
uk-20509003,57.14285714285714,66.66666666666666,61.53846153846153
uk-wales-south-west-wales-25024708,53.333333333333336,66.66666666666666,59.25925925925925
uk-scotland-scotland-politics-46541974,47.05882352941176,33.33333333333333,39.02439024390244
uk-northern-ireland-40941393,80.0,66.66666666666666,72.72727272727272
uk-26341122,100.0,83.33333333333334,90.9090909090909
entertainment-arts-49419053,100.0,33.33333333333333,50.0
entertainment-arts-44964740,75.0,50.0,60.0
newsbeat-42729308,58.333333333333336,50.0,53.84615384615385
world-latin-america-50664018,90.9090909090909,33.33333333333333,48.78048780487804
technology-30819036,50.0,66.66666666666666,57.14285714285714
blogs-news-from-elsewhere-51090657,60.0,33.33333333333333,42.857142857142854
science-environment-48786295,81.81818181818183,83.33333333333334,82.56880733944955
world-latin-america-34504269,50.0,0.0,0.0
uk-england-suffolk-46071589,37.5,50.0,42.857142857142854
uk-scotland-south-scotland-42521987,87.5,66.66666666666666,75.67567567567566
business-35240093,93.75,66.66666666666666,77.92207792207792
uk-england-stoke-staffordshire-25680638,88.88888888888889,33.33333333333333,48.484848484848484
uk-england-bristol-44226204,71.42857142857143,83.33333333333334,76.92307692307693
business-45506500,75.0,83.33333333333334,78.94736842105264
uk-20947917,66.66666666666666,66.66666666666666,66.66666666666666
business-39841164,72.72727272727273,33.33333333333333,45.71428571428571
world-us-canada-56273381,85.71428571428571,66.66666666666666,75.0
uk-scotland-north-east-orkney-shetland-39254354,66.66666666666666,50.0,57.14285714285714
uk-northern-ireland-11997538,58.333333333333336,83.33333333333334,68.62745098039217
world-europe-38005202,57.14285714285714,50.0,53.33333333333333
blogs-news-from-elsewhere-34313610,64.28571428571429,33.33333333333333,43.90243902439024
47967764,84.61538461538461,50.0,62.857142857142854
uk-wales-south-east-wales-11521339,80.0,50.0,61.53846153846154
world-latin-america-24014501,76.92307692307693,33.33333333333333,46.51162790697674
uk-36492850,91.66666666666666,83.33333333333334,87.3015873015873
uk-wales-north-east-wales-36173481,56.25,50.0,52.94117647058823
world-europe-23003013,56.25,50.0,52.94117647058823
world-europe-25465092,54.54545454545454,16.666666666666664,25.531914893617017
world-us-canada-56726028,72.72727272727273,50.0,59.25925925925926
world-latin-america-33449810,57.14285714285714,50.0,53.33333333333333
uk-politics-35107203,44.44444444444444,0.0,0.0
uk-politics-27023540,88.88888888888889,50.0,64.0
newsbeat-10002718,38.88888888888889,100.0,56.00000000000001
world-asia-china-17503171,75.0,50.0,60.0
uk-northern-ireland-37680586,58.82352941176471,66.66666666666666,62.5
uk-wales-politics-21794724,63.63636363636363,33.33333333333333,43.74999999999999
newsbeat-10000840,72.72727272727273,16.666666666666664,27.118644067796605
entertainment-arts-35042217,87.5,16.666666666666664,27.999999999999996
uk-wales-52063785,72.72727272727273,50.0,59.25925925925926
uk-wales-politics-46180033,30.76923076923077,66.66666666666666,42.10526315789474
uk-england-york-north-yorkshire-44287634,70.0,66.66666666666666,68.29268292682926
world-asia-pacific-15169007,50.0,16.666666666666664,25.0
uk-england-leicestershire-57039871,81.25,83.33333333333334,82.27848101265823
uk-24611407,50.0,50.0,50.0
uk-england-leeds-51136569,85.71428571428571,66.66666666666666,75.0
business-41231763,69.23076923076923,66.66666666666666,67.92452830188678
business-44725606,44.44444444444444,0.0,0.0
business-38878091,84.61538461538461,66.66666666666666,74.57627118644066
uk-51470342,7.142857142857142,50.0,12.5
