id,precision,recall,summeval_f1
uk-england-bristol-44226204,80.0,83.33333333333334,81.6326530612245
uk-20947917,55.55555555555556,83.33333333333334,66.66666666666667
business-39841164,70.0,33.33333333333333,45.16129032258064
uk-northern-ireland-11997538,58.333333333333336,100.0,73.6842105263158
uk-scotland-north-east-orkney-shetland-39254354,66.66666666666666,33.33333333333333,44.44444444444444
47967764,73.33333333333333,50.0,59.45945945945946
world-us-canada-56273381,69.23076923076923,66.66666666666666,67.92452830188678
world-europe-38005202,50.0,66.66666666666666,57.14285714285714
blogs-news-from-elsewhere-34313610,61.111111111111114,33.33333333333333,43.13725490196078
uk-wales-south-east-wales-11521339,62.5,33.33333333333333,43.47826086956521
world-latin-america-24014501,61.53846153846154,33.33333333333333,43.24324324324325
world-europe-23003013,66.66666666666666,83.33333333333334,74.07407407407408
uk-36492850,80.0,66.66666666666666,72.72727272727272
uk-wales-north-east-wales-36173481,70.58823529411765,50.0,58.53658536585366
world-latin-america-33449810,90.9090909090909,66.66666666666666,76.9230769230769
uk-politics-35107203,46.666666666666664,66.66666666666666,54.90196078431372
world-us-canada-56726028,84.61538461538461,83.33333333333334,83.96946564885496
uk-politics-27023540,81.81818181818183,50.0,62.06896551724139
world-europe-25465092,61.111111111111114,50.0,55.0
newsbeat-10000840,71.42857142857143,50.0,58.82352941176471
uk-northern-ireland-37680586,72.72727272727273,83.33333333333334,77.66990291262138
world-asia-china-17503171,63.1578947368421,33.33333333333333,43.63636363636364
uk-wales-52063785,63.63636363636363,83.33333333333334,72.16494845360825
newsbeat-10002718,60.86956521739131,100.0,75.67567567567568
uk-wales-politics-21794724,78.57142857142857,83.33333333333334,80.88235294117648
entertainment-arts-35042217,53.84615384615385,33.33333333333333,41.17647058823529
uk-wales-politics-46180033,73.33333333333333,66.66666666666666,69.84126984126982
uk-england-york-north-yorkshire-44287634,60.0,66.66666666666666,63.1578947368421
uk-england-leicestershire-57039871,88.23529411764706,50.0,63.82978723404255
uk-england-leeds-51136569,57.14285714285714,50.0,53.33333333333333
business-41231763,50.0,66.66666666666666,57.14285714285714
uk-24611407,60.86956521739131,50.0,54.90196078431373
world-asia-pacific-15169007,73.33333333333333,33.33333333333333,45.83333333333333
uk-51470342,55.55555555555556,33.33333333333333,41.666666666666664
business-44725606,60.0,16.666666666666664,26.08695652173913
business-38878091,69.56521739130434,66.66666666666666,68.08510638297872
