id,precision,recall,summeval_f1
world-middle-east-24834204,75.0,83.33333333333334,78.94736842105264
uk-scotland-scotland-politics-40855469,64.28571428571429,66.66666666666666,65.45454545454544
business-18074966,100.0,66.66666666666666,80.0
uk-wales-south-west-wales-25024708,80.0,100.0,88.88888888888889
uk-20509003,68.75,66.66666666666666,67.6923076923077
uk-scotland-scotland-politics-46541974,83.33333333333334,50.0,62.5
uk-england-leicestershire-51356195,76.92307692307693,66.66666666666666,71.42857142857143
uk-26341122,81.81818181818183,83.33333333333334,82.56880733944955
uk-northern-ireland-40941393,90.9090909090909,83.33333333333334,86.95652173913044
entertainment-arts-49419053,88.88888888888889,50.0,64.0
entertainment-arts-44964740,64.28571428571429,50.0,56.25000000000001
newsbeat-42729308,75.0,66.66666666666666,70.58823529411764
science-environment-48786295,76.92307692307693,100.0,86.95652173913044
world-latin-america-50664018,54.54545454545454,16.666666666666664,25.531914893617017
business-35240093,83.33333333333334,50.0,62.5
blogs-news-from-elsewhere-51090657,72.72727272727273,33.33333333333333,45.71428571428571
technology-30819036,62.5,66.66666666666666,64.51612903225806
world-latin-america-34504269,55.55555555555556,16.666666666666664,25.64102564102564
uk-scotland-south-scotland-42521987,83.33333333333334,50.0,62.5
uk-england-stoke-staffordshire-25680638,66.66666666666666,33.33333333333333,44.44444444444444
uk-england-suffolk-46071589,33.33333333333333,33.33333333333333,33.33333333333333
uk-england-bristol-44226204,64.28571428571429,100.0,78.2608695652174
uk-20947917,45.45454545454545,66.66666666666666,54.05405405405405
business-45506500,46.666666666666664,66.66666666666666,54.90196078431372
business-39841164,81.81818181818183,66.66666666666666,73.46938775510203
uk-northern-ireland-11997538,58.333333333333336,83.33333333333334,68.62745098039217
uk-scotland-north-east-orkney-shetland-39254354,60.0,33.33333333333333,42.857142857142854
blogs-news-from-elsewhere-34313610,53.84615384615385,16.666666666666664,25.454545454545453
47967764,83.33333333333334,50.0,62.5
uk-wales-south-east-wales-11521339,60.0,33.33333333333333,42.857142857142854
world-latin-america-24014501,90.0,33.33333333333333,48.648648648648646
world-us-canada-56273381,55.00000000000001,50.0,52.38095238095239
world-europe-38005202,27.27272727272727,50.0,35.294117647058826
uk-36492850,75.0,83.33333333333334,78.94736842105264
world-europe-23003013,70.0,83.33333333333334,76.08695652173914
uk-wales-north-east-wales-36173481,56.25,100.0,72.0
uk-politics-35107203,46.15384615384615,66.66666666666666,54.54545454545453
world-latin-america-33449810,50.0,50.0,50.0
world-europe-25465092,63.63636363636363,50.0,56.0
newsbeat-10002718,70.0,100.0,82.3529411764706
world-us-canada-56726028,58.333333333333336,50.0,53.84615384615385
uk-politics-27023540,70.0,33.33333333333333,45.16129032258064
world-asia-china-17503171,63.63636363636363,33.33333333333333,43.74999999999999
uk-northern-ireland-37680586,81.81818181818183,83.33333333333334,82.56880733944955
uk-wales-politics-21794724,83.33333333333334,50.0,62.5
newsbeat-10000840,35.714285714285715,33.33333333333333,34.48275862068966
uk-wales-52063785,69.23076923076923,50.0,58.064516129032256
uk-england-york-north-yorkshire-44287634,77.77777777777779,33.33333333333333,46.666666666666664
entertainment-arts-35042217,47.61904761904761,16.666666666666664,24.691358024691354
uk-england-leicestershire-57039871,68.75,83.33333333333334,75.34246575342466
uk-wales-politics-46180033,47.368421052631575,66.66666666666666,55.38461538461538
uk-24611407,66.66666666666666,50.0,57.14285714285714
business-41231763,53.84615384615385,66.66666666666666,59.57446808510638
uk-england-leeds-51136569,50.0,16.666666666666664,25.0
world-asia-pacific-15169007,56.25,33.33333333333333,41.860465116279066
business-38878091,58.333333333333336,16.666666666666664,25.925925925925924
business-44725606,52.94117647058824,16.666666666666664,25.352112676056336
uk-51470342,64.28571428571429,50.0,56.25000000000001
