id,precision,recall,summeval_f1
uk-northern-ireland-11997538,63.63636363636363,66.66666666666666,65.11627906976744
business-39841164,71.42857142857143,66.66666666666666,68.96551724137932
uk-scotland-north-east-orkney-shetland-39254354,58.333333333333336,16.666666666666664,25.925925925925924
47967764,100.0,50.0,66.66666666666667
blogs-news-from-elsewhere-34313610,45.45454545454545,16.666666666666664,24.39024390243902
uk-wales-south-east-wales-11521339,66.66666666666666,33.33333333333333,44.44444444444444
world-europe-38005202,53.84615384615385,83.33333333333334,65.42056074766356
world-us-canada-56273381,50.0,50.0,50.0
world-latin-america-24014501,69.23076923076923,33.33333333333333,44.99999999999999
uk-wales-north-east-wales-36173481,86.66666666666667,83.33333333333334,84.96732026143792
world-latin-america-33449810,80.0,50.0,61.53846153846154
uk-36492850,60.0,66.66666666666666,63.1578947368421
uk-politics-35107203,50.0,50.0,50.0
newsbeat-10002718,81.81818181818183,83.33333333333334,82.56880733944955
world-europe-23003013,50.0,33.33333333333333,40.0
world-europe-25465092,52.94117647058824,50.0,51.42857142857144
world-us-canada-56726028,52.94117647058824,83.33333333333334,64.74820143884894
uk-politics-27023540,57.14285714285714,33.33333333333333,42.10526315789473
world-asia-china-17503171,71.42857142857143,33.33333333333333,45.45454545454545
uk-northern-ireland-37680586,66.66666666666666,33.33333333333333,44.44444444444444
newsbeat-10000840,63.63636363636363,16.666666666666664,26.41509433962264
entertainment-arts-35042217,100.0,33.33333333333333,50.0
uk-wales-politics-21794724,91.66666666666666,66.66666666666666,77.19298245614034
uk-wales-52063785,75.0,83.33333333333334,78.94736842105264
uk-24611407,63.63636363636363,50.0,56.0
uk-wales-politics-46180033,76.47058823529412,50.0,60.46511627906977
uk-england-leicestershire-57039871,80.0,50.0,61.53846153846154
uk-england-york-north-yorkshire-44287634,66.66666666666666,66.66666666666666,66.66666666666666
business-41231763,57.14285714285714,66.66666666666666,61.53846153846153
world-asia-pacific-15169007,66.66666666666666,50.0,57.14285714285714
business-44725606,66.66666666666666,0.0,0.0
uk-51470342,42.857142857142854,33.33333333333333,37.5
business-38878091,87.5,66.66666666666666,75.67567567567566
uk-england-leeds-51136569,50.0,50.0,50.0
